日期,产品类别,地区,销售额,订单量,月份
2024-09-23,家居用品,西部,1220,20,2024-09
2024-09-23,运动户外,北方,1646,20,2024-09
2024-09-23,运动户外,南方,1236,20,2024-09
2024-09-23,运动户外,华东,1188,20,2024-09
2024-09-23,运动户外,西部,1394,20,2024-09
2024-09-24,电子产品,北方,5965,30,2024-09
2024-09-24,电子产品,南方,5397,30,2024-09
2024-09-24,电子产品,华东,5667,23,2024-09
2024-09-24,电子产品,西部,4569,23,2024-09
2024-09-24,家用电器,北方,2623,20,2024-09
2024-09-24,家用电器,南方,2453,20,2024-09
2024-09-24,家用电器,华东,2759,20,2024-09
2024-09-24,家用电器,西部,2577,20,2024-09
2024-09-24,服装服饰,北方,3256,20,2024-09
2024-09-24,服装服饰,南方,2604,20,2024-09
2024-09-24,服装服饰,华东,2676,20,2024-09
2024-09-24,服装服饰,西部,3285,20,2024-09
2024-09-24,家居用品,北方,1431,20,2024-09
2024-09-24,家居用品,南方,1675,20,2024-09
2024-09-24,家居用品,华东,1551,20,2024-09
2024-09-24,家居用品,西部,1568,20,2024-09
2024-09-24,运动户外,北方,1269,20,2024-09
2024-09-24,运动户外,南方,1375,20,2024-09
2024-09-24,运动户外,华东,1178,20,2024-09
2024-09-24,运动户外,西部,1158,20,2024-09
2024-09-25,电子产品,北方,6180,31,2024-09
2024-09-25,电子产品,南方,4819,20,2024-09
2024-09-25,电子产品,华东,5579,29,2024-09
2024-09-25,电子产品,西部,5007,24,2024-09
2024-09-25,家用电器,北方,2758,20,2024-09
2024-09-25,家用电器,南方,2545,20,2024-09
2024-09-25,家用电器,华东,2311,20,2024-09
2024-09-25,家用电器,西部,2614,20,2024-09
2024-09-25,服装服饰,北方,3743,20,2024-09
2024-09-25,服装服饰,南方,2815,20,2024-09
2024-09-25,服装服饰,华东,3161,20,2024-09
2024-09-25,服装服饰,西部,2828,20,2024-09
2024-09-25,家居用品,北方,1910,20,2024-09
2024-09-25,家居用品,南方,1633,20,2024-09
2024-09-25,家居用品,华东,1831,20,2024-09
2024-09-25,家居用品,西部,1593,20,2024-09
2024-09-25,运动户外,北方,1325,20,2024-09
2024-09-25,运动户外,南方,1039,20,2024-09
2024-09-25,运动户外,华东,1218,20,2024-09
2024-09-25,运动户外,西部,1268,20,2024-09
2024-09-26,电子产品,北方,4998,23,2024-09
2024-09-26,电子产品,南方,5071,25,2024-09
2024-09-26,电子产品,华东,5200,24,2024-09
2024-09-26,电子产品,西部,4369,21,2024-09
2024-09-26,家用电器,北方,2444,20,2024-09
2024-09-26,家用电器,南方,2437,20,2024-09
2024-09-26,家用电器,华东,2371,20,2024-09
2024-09-26,家用电器,西部,2197,20,2024-09
2024-09-26,服装服饰,北方,3427,20,2024-09
2024-09-26,服装服饰,南方,2725,20,2024-09
2024-09-26,服装服饰,华东,2578,20,2024-09
2024-09-26,服装服饰,西部,3404,20,2024-09
2024-09-26,家居用品,北方,1918,20,2024-09
2024-09-26,家居用品,南方,1559,20,2024-09
2024-09-26,家居用品,华东,1444,20,2024-09
2024-09-26,家居用品,西部,1676,20,2024-09
2024-09-26,运动户外,北方,1391,20,2024-09
2024-09-26,运动户外,南方,1119,20,2024-09
2024-09-26,运动户外,华东,1149,20,2024-09
2024-09-26,运动户外,西部,1000,20,2024-09
2024-09-27,电子产品,北方,5935,27,2024-09
2024-09-27,电子产品,南方,4993,28,2024-09
2024-09-27,电子产品,华东,4498,22,2024-09
2024-09-27,电子产品,西部,5890,26,2024-09
2024-09-27,家用电器,北方,2574,20,2024-09
2024-09-27,家用电器,南方,2264,20,2024-09
2024-09-27,家用电器,华东,2688,20,2024-09
2024-09-27,家用电器,西部,2375,20,2024-09
2024-09-27,服装服饰,北方,3312,20,2024-09
2024-09-27,服装服饰,南方,3195,20,2024-09
2024-09-27,服装服饰,华东,2655,20,2024-09
2024-09-27,服装服饰,西部,2627,20,2024-09
2024-09-27,家居用品,北方,2057,20,2024-09
2024-09-27,家居用品,南方,1409,20,2024-09
2024-09-27,家居用品,华东,1635,20,2024-09
2024-09-27,家居用品,西部,1410,20,2024-09
2024-09-27,运动户外,北方,1105,20,2024-09
2024-09-27,运动户外,南方,1148,20,2024-09
2024-09-27,运动户外,华东,1194,20,2024-09
2024-09-27,运动户外,西部,1147,20,2024-09
2024-09-28,电子产品,北方,7953,32,2024-09
2024-09-28,电子产品,南方,6791,30,2024-09
2024-09-28,电子产品,华东,6206,28,2024-09
2024-09-28,电子产品,西部,6856,31,2024-09
2024-09-28,家用电器,北方,3615,20,2024-09
2024-09-28,家用电器,南方,3314,20,2024-09
2024-09-28,家用电器,华东,3234,20,2024-09
2024-09-28,家用电器,西部,3042,20,2024-09
2024-09-28,服装服饰,北方,4406,22,2024-09
2024-09-28,服装服饰,南方,4413,25,2024-09
2024-09-28,服装服饰,华东,4101,20,2024-09
2024-09-28,服装服饰,西部,4450,20,2024-09
2024-09-28,家居用品,北方,2692,20,2024-09
2024-09-28,家居用品,南方,1670,20,2024-09
2024-09-28,家居用品,华东,1870,20,2024-09
2024-09-28,家居用品,西部,2235,20,2024-09
2024-09-28,运动户外,北方,1713,20,2024-09
2024-09-28,运动户外,南方,1579,20,2024-09
2024-09-28,运动户外,华东,1655,20,2024-09
2024-09-28,运动户外,西部,1781,20,2024-09
2024-09-29,电子产品,北方,7229,33,2024-09
2024-09-29,电子产品,南方,6898,29,2024-09
2024-09-29,电子产品,华东,6531,37,2024-09
2024-09-29,电子产品,西部,6613,30,2024-09
2024-09-29,家用电器,北方,3669,20,2024-09
2024-09-29,家用电器,南方,3245,20,2024-09
2024-09-29,家用电器,华东,3265,20,2024-09
2024-09-29,家用电器,西部,3071,20,2024-09
2024-09-29,服装服饰,北方,4374,20,2024-09
2024-09-29,服装服饰,南方,4027,20,2024-09
2024-09-29,服装服饰,华东,3995,20,2024-09
2024-09-29,服装服饰,西部,4691,20,2024-09
2024-09-29,家居用品,北方,2316,20,2024-09
2024-09-29,家居用品,南方,1823,20,2024-09
2024-09-29,家居用品,华东,1728,20,2024-09
2024-09-29,家居用品,西部,2293,20,2024-09
2024-09-29,运动户外,北方,1693,20,2024-09
2024-09-29,运动户外,南方,1570,20,2024-09
2024-09-29,运动户外,华东,1375,20,2024-09
2024-09-29,运动户外,西部,1327,20,2024-09
2024-09-30,电子产品,北方,5277,25,2024-09
2024-09-30,电子产品,南方,5479,28,2024-09
2024-09-30,电子产品,华东,5430,25,2024-09
2024-09-30,电子产品,西部,5207,24,2024-09
2024-09-30,家用电器,北方,2851,20,2024-09
2024-09-30,家用电器,南方,2184,20,2024-09
2024-09-30,家用电器,华东,2596,20,2024-09
2024-09-30,家用电器,西部,2254,20,2024-09
2024-09-30,服装服饰,北方,3536,20,2024-09
2024-09-30,服装服饰,南方,3291,20,2024-09
2024-09-30,服装服饰,华东,3254,20,2024-09
2024-09-30,服装服饰,西部,3118,20,2024-09
2024-09-30,家居用品,北方,1980,20,2024-09
2024-09-30,家居用品,南方,1573,20,2024-09
2024-09-30,家居用品,华东,1539,20,2024-09
2024-09-30,家居用品,西部,1463,20,2024-09
2024-09-30,运动户外,北方,1364,20,2024-09
2024-09-30,运动户外,南方,1000,20,2024-09
2024-09-30,运动户外,华东,1167,20,2024-09
2024-09-30,运动户外,西部,1102,20,2024-09
2024-10-01,电子产品,北方,5260,26,2024-10
2024-10-01,电子产品,南方,5372,26,2024-10
2024-10-01,电子产品,华东,4895,26,2024-10
2024-10-01,电子产品,西部,5625,32,2024-10
2024-10-01,家用电器,北方,3018,20,2024-10
2024-10-01,家用电器,南方,2647,20,2024-10
2024-10-01,家用电器,华东,2472,20,2024-10
2024-10-01,家用电器,西部,2694,20,2024-10
2024-10-01,服装服饰,北方,4138,20,2024-10
2024-10-01,服装服饰,南方,3016,20,2024-10
2024-10-01,服装服饰,华东,3118,20,2024-10
2024-10-01,服装服饰,西部,3999,20,2024-10
2024-10-01,家居用品,北方,2005,20,2024-10
2024-10-01,家居用品,南方,1571,20,2024-10
2024-10-01,家居用品,华东,1672,20,2024-10
2024-10-01,家居用品,西部,1420,20,2024-10
2024-10-01,运动户外,北方,1732,20,2024-10
2024-10-01,运动户外,南方,1023,20,2024-10
2024-10-01,运动户外,华东,1219,20,2024-10
2024-10-01,运动户外,西部,1290,20,2024-10
2024-10-02,电子产品,北方,5141,29,2024-10
2024-10-02,电子产品,南方,5423,27,2024-10
2024-10-02,电子产品,华东,4546,23,2024-10
2024-10-02,电子产品,西部,5232,22,2024-10
2024-10-02,家用电器,北方,2945,20,2024-10
2024-10-02,家用电器,南方,2283,20,2024-10
2024-10-02,家用电器,华东,2631,20,2024-10
2024-10-02,家用电器,西部,2308,20,2024-10
2024-10-02,服装服饰,北方,3769,21,2024-10
2024-10-02,服装服饰,南方,3746,20,2024-10
2024-10-02,服装服饰,华东,3204,20,2024-10
2024-10-02,服装服饰,西部,3179,20,2024-10
2024-10-02,家居用品,北方,1638,20,2024-10
2024-10-02,家居用品,南方,2042,20,2024-10
2024-10-02,家居用品,华东,1949,20,2024-10
2024-10-02,家居用品,西部,1611,20,2024-10
2024-10-02,运动户外,北方,1378,20,2024-10
2024-10-02,运动户外,南方,1321,20,2024-10
2024-10-02,运动户外,华东,1098,20,2024-10
2024-10-02,运动户外,西部,1355,20,2024-10
2024-10-03,电子产品,北方,6737,31,2024-10
2024-10-03,电子产品,南方,6135,28,2024-10
2024-10-03,电子产品,华东,6475,35,2024-10
2024-10-03,电子产品,西部,4623,23,2024-10
2024-10-03,家用电器,北方,2869,20,2024-10
2024-10-03,家用电器,南方,2427,20,2024-10
2024-10-03,家用电器,华东,2762,20,2024-10
2024-10-03,家用电器,西部,2366,20,2024-10
2024-10-03,服装服饰,北方,4110,20,2024-10
2024-10-03,服装服饰,南方,3736,20,2024-10
2024-10-03,服装服饰,华东,3463,20,2024-10
2024-10-03,服装服饰,西部,3331,20,2024-10
2024-10-03,家居用品,北方,2002,20,2024-10
2024-10-03,家居用品,南方,1750,20,2024-10
2024-10-03,家居用品,华东,1738,20,2024-10
2024-10-03,家居用品,西部,1725,20,2024-10
2024-10-03,运动户外,北方,1676,20,2024-10
2024-10-03,运动户外,南方,1192,20,2024-10
2024-10-03,运动户外,华东,1048,20,2024-10
2024-10-03,运动户外,西部,1292,20,2024-10
2024-10-04,电子产品,北方,7268,31,2024-10
2024-10-04,电子产品,南方,6591,27,2024-10
2024-10-04,电子产品,华东,5186,25,2024-10
2024-10-04,电子产品,西部,5367,23,2024-10
2024-10-04,家用电器,北方,3143,20,2024-10
2024-10-04,家用电器,南方,2478,20,2024-10
2024-10-04,家用电器,华东,2609,20,2024-10
2024-10-04,家用电器,西部,2192,20,2024-10
2024-10-04,服装服饰,北方,4117,20,2024-10
2024-10-04,服装服饰,南方,2921,20,2024-10
2024-10-04,服装服饰,华东,3778,20,2024-10
2024-10-04,服装服饰,西部,2647,20,2024-10
2024-10-04,家居用品,北方,1805,20,2024-10
2024-10-04,家居用品,南方,1563,20,2024-10
2024-10-04,家居用品,华东,1592,20,2024-10
2024-10-04,家居用品,西部,1458,20,2024-10
2024-10-04,运动户外,北方,1489,20,2024-10
2024-10-04,运动户外,南方,1138,20,2024-10
2024-10-04,运动户外,华东,1406,20,2024-10
2024-10-04,运动户外,西部,1099,20,2024-10
2024-10-05,电子产品,北方,9362,43,2024-10
2024-10-05,电子产品,南方,6769,33,2024-10
2024-10-05,电子产品,华东,5799,27,2024-10
2024-10-05,电子产品,西部,8266,47,2024-10
2024-10-05,家用电器,北方,4655,20,2024-10
2024-10-05,家用电器,南方,3042,20,2024-10
2024-10-05,家用电器,华东,2911,20,2024-10
2024-10-05,家用电器,西部,3557,21,2024-10
2024-10-05,服装服饰,北方,4204,22,2024-10
2024-10-05,服装服饰,南方,4168,22,2024-10
2024-10-05,服装服饰,华东,4879,25,2024-10
2024-10-05,服装服饰,西部,3683,20,2024-10
2024-10-05,家居用品,北方,2615,20,2024-10
2024-10-05,家居用品,南方,2074,20,2024-10
2024-10-05,家居用品,华东,2376,20,2024-10
2024-10-05,家居用品,西部,2164,20,2024-10
2024-10-05,运动户外,北方,2048,20,2024-10
2024-10-05,运动户外,南方,1535,20,2024-10
2024-10-05,运动户外,华东,1484,20,2024-10
2024-10-05,运动户外,西部,1525,20,2024-10
2024-10-06,电子产品,北方,8668,39,2024-10
2024-10-06,电子产品,南方,7573,40,2024-10
2024-10-06,电子产品,华东,5943,29,2024-10
2024-10-06,电子产品,西部,7524,39,2024-10
2024-10-06,家用电器,北方,3286,20,2024-10
2024-10-06,家用电器,南方,2982,20,2024-10
2024-10-06,家用电器,华东,2429,20,2024-10
2024-10-06,家用电器,西部,2773,20,2024-10
2024-10-06,服装服饰,北方,4718,20,2024-10
2024-10-06,服装服饰,南方,3965,21,2024-10
2024-10-06,服装服饰,华东,4904,22,2024-10
2024-10-06,服装服饰,西部,4882,25,2024-10
2024-10-06,家居用品,北方,2639,20,2024-10
2024-10-06,家居用品,南方,2000,20,2024-10
2024-10-06,家居用品,华东,1685,20,2024-10
2024-10-06,家居用品,西部,1941,20,2024-10
2024-10-06,运动户外,北方,2032,20,2024-10
2024-10-06,运动户外,南方,1689,20,2024-10
2024-10-06,运动户外,华东,1479,20,2024-10
2024-10-06,运动户外,西部,1532,20,2024-10
2024-10-07,电子产品,北方,5860,28,2024-10
2024-10-07,电子产品,南方,4441,20,2024-10
2024-10-07,电子产品,华东,6596,26,2024-10
2024-10-07,电子产品,西部,6579,28,2024-10
2024-10-07,家用电器,北方,3061,20,2024-10
2024-10-07,家用电器,南方,2313,20,2024-10
2024-10-07,家用电器,华东,2254,20,2024-10
2024-10-07,家用电器,西部,1847,20,2024-10
2024-10-07,服装服饰,北方,4939,24,2024-10
2024-10-07,服装服饰,南方,3229,20,2024-10
2024-10-07,服装服饰,华东,3568,20,2024-10
2024-10-07,服装服饰,西部,2726,20,2024-10
2024-10-07,家居用品,北方,1925,20,2024-10
2024-10-07,家居用品,南方,1900,20,2024-10
2024-10-07,家居用品,华东,1797,20,2024-10
2024-10-07,家居用品,西部,1490,20,2024-10
2024-10-07,运动户外,北方,1480,20,2024-10
2024-10-07,运动户外,南方,1278,20,2024-10
2024-10-07,运动户外,华东,1278,20,2024-10
2024-10-07,运动户外,西部,1030,20,2024-10
2024-10-08,电子产品,北方,5898,27,2024-10
2024-10-08,电子产品,南方,5514,25,2024-10
2024-10-08,电子产品,华东,5286,21,2024-10
2024-10-08,电子产品,西部,6267,32,2024-10
2024-10-08,家用电器,北方,2888,20,2024-10
2024-10-08,家用电器,南方,2299,20,2024-10
2024-10-08,家用电器,华东,2936,20,2024-10
2024-10-08,家用电器,西部,3040,20,2024-10
2024-10-08,服装服饰,北方,4314,21,2024-10
2024-10-08,服装服饰,南方,2923,20,2024-10
2024-10-08,服装服饰,华东,3726,20,2024-10
2024-10-08,服装服饰,西部,2975,20,2024-10
2024-10-08,家居用品,北方,2276,20,2024-10
2024-10-08,家居用品,南方,1504,20,2024-10
2024-10-08,家居用品,华东,1514,20,2024-10
2024-10-08,家居用品,西部,1707,20,2024-10
2024-10-08,运动户外,北方,1561,20,2024-10
2024-10-08,运动户外,南方,1578,20,2024-10
2024-10-08,运动户外,华东,1165,20,2024-10
2024-10-08,运动户外,西部,1391,20,2024-10
2024-10-09,电子产品,北方,6388,28,2024-10
2024-10-09,电子产品,南方,5651,30,2024-10
2024-10-09,电子产品,华东,5648,27,2024-10
2024-10-09,电子产品,西部,5323,21,2024-10
2024-10-09,家用电器,北方,4099,20,2024-10
2024-10-09,家用电器,南方,2215,20,2024-10
2024-10-09,家用电器,华东,2363,20,2024-10
2024-10-09,家用电器,西部,2702,20,2024-10
2024-10-09,服装服饰,北方,3149,20,2024-10
2024-10-09,服装服饰,南方,3521,20,2024-10
2024-10-09,服装服饰,华东,3653,20,2024-10
2024-10-09,服装服饰,西部,3147,20,2024-10
2024-10-09,家居用品,北方,1986,20,2024-10
2024-10-09,家居用品,南方,1736,20,2024-10
2024-10-09,家居用品,华东,1584,20,2024-10
2024-10-09,家居用品,西部,1566,20,2024-10
2024-10-09,运动户外,北方,1597,20,2024-10
2024-10-09,运动户外,南方,1065,20,2024-10
2024-10-09,运动户外,华东,1370,20,2024-10
2024-10-09,运动户外,西部,1167,20,2024-10
2024-10-10,电子产品,北方,6323,35,2024-10
2024-10-10,电子产品,南方,5502,29,2024-10
2024-10-10,电子产品,华东,5374,23,2024-10
2024-10-10,电子产品,西部,5538,26,2024-10
2024-10-10,家用电器,北方,3086,20,2024-10
2024-10-10,家用电器,南方,2038,20,2024-10
2024-10-10,家用电器,华东,2697,20,2024-10
2024-10-10,家用电器,西部,2750,20,2024-10
2024-10-10,服装服饰,北方,4271,20,2024-10
2024-10-10,服装服饰,南方,3424,20,2024-10
2024-10-10,服装服饰,华东,2966,20,2024-10
2024-10-10,服装服饰,西部,2917,20,2024-10
2024-10-10,家居用品,北方,1828,20,2024-10
2024-10-10,家居用品,南方,1703,20,2024-10
2024-10-10,家居用品,华东,1874,20,2024-10
2024-10-10,家居用品,西部,1346,20,2024-10
2024-10-10,运动户外,北方,1570,20,2024-10
2024-10-10,运动户外,南方,1231,20,2024-10
2024-10-10,运动户外,华东,1223,20,2024-10
2024-10-10,运动户外,西部,1221,20,2024-10
2024-10-11,电子产品,北方,6505,26,2024-10
2024-10-11,电子产品,南方,5474,32,2024-10
2024-10-11,电子产品,华东,4696,27,2024-10
2024-10-11,电子产品,西部,5010,26,2024-10
2024-10-11,家用电器,北方,2620,20,2024-10
2024-10-11,家用电器,南方,2836,20,2024-10
2024-10-11,家用电器,华东,2313,20,2024-10
2024-10-11,家用电器,西部,2153,20,2024-10
2024-10-11,服装服饰,北方,4243,20,2024-10
2024-10-11,服装服饰,南方,2682,20,2024-10
2024-10-11,服装服饰,华东,3157,20,2024-10
2024-10-11,服装服饰,西部,3312,20,2024-10
2024-10-11,家居用品,北方,2053,20,2024-10
2024-10-11,家居用品,南方,1875,20,2024-10
2024-10-11,家居用品,华东,1572,20,2024-10
2024-10-11,家居用品,西部,1456,20,2024-10
2024-10-11,运动户外,北方,1498,20,2024-10
2024-10-11,运动户外,南方,1286,20,2024-10
2024-10-11,运动户外,华东,1238,20,2024-10
2024-10-11,运动户外,西部,1538,20,2024-10
2024-10-12,电子产品,北方,8458,42,2024-10
2024-10-12,电子产品,南方,6006,24,2024-10
2024-10-12,电子产品,华东,7157,37,2024-10
2024-10-12,电子产品,西部,6412,35,2024-10
2024-10-12,家用电器,北方,3505,20,2024-10
2024-10-12,家用电器,南方,3733,22,2024-10
2024-10-12,家用电器,华东,3257,20,2024-10
2024-10-12,家用电器,西部,2959,20,2024-10
2024-10-12,服装服饰,北方,4735,20,2024-10
2024-10-12,服装服饰,南方,4032,20,2024-10
2024-10-12,服装服饰,华东,4914,23,2024-10
2024-10-12,服装服饰,西部,4723,20,2024-10
2024-10-12,家居用品,北方,2833,20,2024-10
2024-10-12,家居用品,南方,2256,20,2024-10
2024-10-12,家居用品,华东,1694,20,2024-10
2024-10-12,家居用品,西部,2148,20,2024-10
2024-10-12,运动户外,北方,2224,20,2024-10
2024-10-12,运动户外,南方,1367,20,2024-10
2024-10-12,运动户外,华东,1567,20,2024-10
